,word,define,synonyms,similarity 
8594,afford,perform service,welcomed,100
8595,afford,perform service,entertained,100
8596,afford,perform service,rented,100
8597,afford,perform service,contained,100
8598,afford,perform service,took in,100
8599,afford,perform service,held,100
8600,afford,perform service,supplied,100
8601,afford,perform service,harbored,100
8602,afford,perform service,housed,100
8603,afford,perform service,domiciled,100
8604,afford,perform service,received,100
8605,afford,perform service,boarded,100
8606,afford,perform service,quartered,100
8607,afford,perform service,furnished,100
8608,afford,perform service,put up,100
8609,afford,perform service,shelters,100
8610,afford,perform service,welcomes,100
8611,afford,perform service,entertains,100
8612,afford,perform service,rents,100
8613,afford,perform service,contains,100
8614,afford,perform service,takes in,100
8615,afford,perform service,holds,100
8616,afford,perform service,supplies,100
8617,afford,perform service,harbors,100
8618,afford,perform service,houses,100
8619,afford,perform service,domiciles,100
8620,afford,perform service,receives,100
8621,afford,perform service,boards,100
8622,afford,perform service,quarters,100
8623,afford,perform service,furnishes,100
8624,afford,perform service,puts up,100
8625,afford,"create, bear",bring about,100
8626,afford,"create, bear",engender,100
8627,afford,"create, bear",sire,100
8628,afford,"create, bear",procreate,100
8629,afford,"create, bear",get,100
8630,afford,"create, bear",afford,100
8631,afford,"create, bear",breed,100
8632,afford,"create, bear",father,100
8633,afford,"create, bear",effect,100
8634,afford,"create, bear",reproduce,100
8635,afford,"create, bear",bring,100
8636,afford,"create, bear",produce,100
8637,afford,"create, bear",propagate,100
8638,afford,"create, bear",multiply,100
8639,afford,"create, bear",occasion,100
8640,afford,"create, bear",cause,100
8641,afford,"create, bear",generate,100
8642,afford,"create, bear",give rise to,100
8643,afford,"create, bear",progenerate,100
8644,afford,"create, bear",result in,100
8645,afford,"create, bear",bring about,100
8646,afford,"create, bear",engender,100
8647,afford,"create, bear",sire,100
8648,afford,"create, bear",procreate,100
8649,afford,"create, bear",get,100
8650,afford,"create, bear",afford,100
8651,afford,"create, bear",breed,100
8652,afford,"create, bear",father,100
8653,afford,"create, bear",effect,100
8654,afford,"create, bear",reproduce,100
8655,afford,"create, bear",bring,100
8656,afford,"create, bear",produce,100
8657,afford,"create, bear",propagate,100
8658,afford,"create, bear",multiply,100
8659,afford,"create, bear",occasion,100
8660,afford,"create, bear",cause,100
8661,afford,"create, bear",generate,100
8662,afford,"create, bear",give rise to,100
8663,afford,"create, bear",progenerate,100
8664,afford,"create, bear",result in,100
8665,afford,"create, bear",brought about,100
8666,afford,"create, bear",engendered,100
8667,afford,"create, bear",sired,100
8668,afford,"create, bear",procreated,100
8669,afford,"create, bear",got,100
8670,afford,"create, bear",afforded,100
8671,afford,"create, bear",bred,100
8672,afford,"create, bear",fathered,100
8673,afford,"create, bear",effected,100
8674,afford,"create, bear",reproduced,100
8675,afford,"create, bear",brought,100
8676,afford,"create, bear",produced,100
8677,afford,"create, bear",propagated,100
8678,afford,"create, bear",multiplied,100
8679,afford,"create, bear",occasioned,100
8680,afford,"create, bear",caused,100
8681,afford,"create, bear",generated,100
8682,afford,"create, bear",gave rise to,100
8683,afford,"create, bear",progenerated,100
8684,afford,"create, bear",resulted in,100
8685,afraid,horrified; very surprised,stunned,100
8686,afraid,horrified; very surprised,agog,100
8687,afraid,horrified; very surprised,shocked,100
8688,afraid,horrified; very surprised,anxious,100
8689,afraid,horrified; very surprised,afraid,100
8690,afraid,horrified; very surprised,agape,100
8691,afraid,horrified; very surprised,alarmed,100
8692,afraid,horrified; very surprised,confounded,100
8693,afraid,horrified; very surprised,dumbfounded,100
8694,afraid,horrified; very surprised,frightened,100
8695,afraid,horrified; very surprised,overwhelmed,100
8696,afraid,horrified; very surprised,startled,100
8697,afraid,horrified; very surprised,terrified,100
8698,afraid,horrified; very surprised,thunderstruck,100
8699,afraid,horrified; very surprised,awestruck,100
8700,afraid,horrified; very surprised,dismayed,100
8701,afraid,horrified; very surprised,appalled,100
8702,afraid,horrified; very surprised,amazed,100
8703,afraid,horrified; very surprised,astonished,100
8704,afraid,horrified; very surprised,astounded,100
8705,afraid,horrified; very surprised,horror-struck,100
8706,afraid,frightened,afraid,10
8707,afraid,frightened,anxious,10
8708,afraid,frightened,fearful,10
8709,afraid,frightened,aroused,10
8710,afraid,"worried, tense",afraid,100
8711,afraid,"worried, tense",restless,100
8712,afraid,"worried, tense",fidgety,100
8713,afraid,"worried, tense",fearful,100
8714,afraid,"worried, tense",nervous,100
8715,afraid,"worried, tense",concerned,100
8716,afraid,"worried, tense",apprehensive,100
8717,afraid,"worried, tense",distressed,100
8718,afraid,"worried, tense",uneasy,100
8719,afraid,"worried, tense",uptight,100
8720,afraid,"worried, tense",jittery,100
8721,afraid,"worried, tense",careful,100
8722,afraid,"worried, tense",scared,100
8723,afraid,"worried, tense",aghast,100
8724,afraid,"worried, tense",antsy,100
8725,afraid,"worried, tense",disturbed,100
8726,afraid,"worried, tense",fretful,100
8727,afraid,"worried, tense",jumpy,100
8728,afraid,"worried, tense",nervy,100
8729,afraid,"worried, tense",overwrought,100
8730,afraid,"worried, tense",shaking,100
8731,afraid,"worried, tense",shaky,100
8732,afraid,"worried, tense",solicitous,100
8733,afraid,"worried, tense",taut,100
8734,afraid,"worried, tense",troubled,100
8735,afraid,"worried, tense",watchful,100
8736,afraid,"worried, tense",wired,100
8737,afraid,"worried, tense",wreck,100
8738,afraid,"worried, tense",shivery,100
8739,afraid,"worried, tense",unquiet,100
8740,afraid,"worried, tense",basket case,100
8741,afraid,"worried, tense",bugged,100
8742,afraid,"worried, tense",butterflies,100
8743,afraid,"worried, tense",choked,100
8744,afraid,"worried, tense",clutched,100
8745,afraid,"worried, tense",disquieted,100
8746,afraid,"worried, tense",dreading,100
8747,afraid,"worried, tense",hacked,100
8748,afraid,"worried, tense",hyper,100
8749,afraid,"worried, tense",in a state,100
8750,afraid,"worried, tense",in a tizzy,100
8751,afraid,"worried, tense",in suspense,100
8752,afraid,"worried, tense",shook up,100
8753,afraid,"worried, tense",shot to pieces,100
8754,afraid,"worried, tense",spooked,100
8755,afraid,"worried, tense",strung out,100
8756,afraid,"worried, tense",sweating bullets,100
8757,afraid,"worried, tense",unglued,100
8758,afraid,"worried, tense",worried sick,100
8759,afraid,"anxious, fearful",jumpy,100
8760,afraid,"anxious, fearful",afraid,100
8761,afraid,"anxious, fearful",uncertain,100
8762,afraid,"anxious, fearful",concerned,100
8763,afraid,"anxious, fearful",suspicious,100
8764,afraid,"anxious, fearful",doubtful,100
8765,afraid,"anxious, fearful",uneasy,100
8766,afraid,"anxious, fearful",uptight,100
8767,afraid,"anxious, fearful",jittery,100
8768,afraid,"anxious, fearful",alarmed,100
8769,afraid,"anxious, fearful",foreboding,100
8770,afraid,"anxious, fearful",frozen,100
8771,afraid,"anxious, fearful",hung up,100
8772,afraid,"anxious, fearful",lily-livered,100
8773,afraid,"anxious, fearful",shaky,100
8774,afraid,"anxious, fearful",stiff,100
8775,afraid,"anxious, fearful",troubled,100
8776,afraid,"anxious, fearful",weak,100
8777,afraid,"anxious, fearful",worried,100
8778,afraid,"anxious, fearful",mistrustful,100
8779,afraid,"anxious, fearful",biting nails,100
8780,afraid,"anxious, fearful",butterflies,100
8781,afraid,"anxious, fearful",disquieted,100
8782,afraid,"anxious, fearful",feel in bones,100
8783,afraid,"anxious, fearful",get vibes,100
8784,afraid,"anxious, fearful",have a hunch,100
8785,afraid,"anxious, fearful",have cold feet,100
8786,afraid,"anxious, fearful",have funny feeling,100
8787,afraid,"anxious, fearful",have stage fright,100
8788,afraid,"anxious, fearful",in a cold sweat,100
8789,afraid,"anxious, fearful",in a dither,100
8790,afraid,"anxious, fearful",in a sweat,100
8791,afraid,"anxious, fearful",jellyfish,100
8792,afraid,"anxious, fearful",running scared,100
8793,afraid,"anxious, fearful",scaredy-cat,100
8794,afraid,"anxious, fearful",worried sick,100
8795,afraid,opposing,hostile,100
8796,afraid,opposing,hesitant,100
8797,afraid,opposing,antagonistic,100
8798,afraid,opposing,loath,100
8799,afraid,opposing,unwilling,100
8800,afraid,opposing,reluctant,100
8801,afraid,opposing,allergic,100
8802,afraid,opposing,afraid,100
8803,afraid,opposing,antipathetic,100
8804,afraid,opposing,contrary,100
8805,afraid,opposing,disinclined,100
8806,afraid,opposing,indisposed,100
8807,afraid,opposing,inimical,100
8808,afraid,opposing,nasty,100
8809,afraid,opposing,perverse,100
8810,afraid,opposing,unfavorable,100
8811,afraid,opposing,unfriendly,100
8812,afraid,opposing,disliking,100
8813,afraid,opposing,having no use for,100
8814,afraid,opposing,ill-disposed,100
8815,afraid,opposing,uneager,100
8816,afraid,bashful,late,100
8817,afraid,bashful,sluggish,100
8818,afraid,bashful,afraid,100
8819,afraid,bashful,averse,100
8820,afraid,bashful,demure,100
8821,afraid,bashful,diffident,100
8822,afraid,bashful,disinclined,100
8823,afraid,bashful,hesitant,100
8824,afraid,bashful,hesitating,100
8825,afraid,bashful,humble,100
8826,afraid,bashful,indisposed,100
8827,afraid,bashful,loath,100
8828,afraid,bashful,modest,100
8829,afraid,bashful,reluctant,100
8830,afraid,bashful,reserved,100
8831,afraid,bashful,retiring,100
8832,afraid,bashful,shy,100
8833,afraid,bashful,tardy,100
8834,afraid,bashful,timid,100
8835,afraid,bashful,unwilling,100
8836,afraid,bashful,wavering,100
8837,afraid,bashful,uneager,100
8838,African,african-american,Afro-American,50
8839,African,african-american,Negro,50
8840,African,african-american,African,50
8841,after,following,then,100
8842,after,following,afterwards,100
8843,after,following,eventually,100
8844,after,following,thereafter,100
8845,after,following,later,100
8846,after,following,soon,100
8847,after,following,next,100
8848,after,following,late,100
8849,after,following,subsequently,100
8850,after,following,after,100
8851,after,following,behind,100
8852,after,following,ultimately,100
8853,after,following,latterly,100
8854,after,following,another time,100
8855,after,following,ensuingly,100
8856,after,following,intra,100
8857,after,following,post hoc,100
8858,after,following,thereon,100
8859,after,"following a time, event",after,10
8860,after,"following a time, event",behind,10
8861,after,"following a time, event",eventually,10
8862,after,"following a time, event",late,10
8863,after,"following a time, event",later,10
8864,after,"following a time, event",next,10
8865,after,"following a time, event",soon,10
8866,after,"following a time, event",subsequently,10
8867,after,"following a time, event",then,10
8868,after,"following a time, event",thereafter,10
8869,after,"following a time, event",ultimately,10
8870,after,"following a time, event",latterly,10
8871,after,"following a time, event",a while later,10
8872,after,"following a time, event",another time,10
8873,after,"following a time, event",at a later time,10
8874,after,"following a time, event",by and by,10
8875,after,"following a time, event",ensuingly,10
8876,after,"following a time, event",in a while,10
8877,after,"following a time, event",intra,10
8878,after,"following a time, event",on the next day,10
8879,after,"following a time, event",post hoc,10
8880,after,"following a time, event",thereon,10
8881,after,end,backward,100
8882,after,end,behind,100
8883,after,end,rearward,100
8884,after,end,posterior,100
8885,after,end,tail,100
8886,after,end,hind,100
8887,after,end,following,100
8888,after,end,final,100
8889,after,end,rear,100
8890,after,end,aback,100
8891,after,end,abaft,100
8892,after,end,aft,100
8893,after,end,after,100
8894,after,end,astern,100
8895,after,end,hindmost,100
8896,after,end,rearmost,100
8897,after,end,back of,100
8898,after,end,in the wake of,100
8899,after,position farther back; following,trailing,50
8900,after,position farther back; following,abaft,50
8901,after,position farther back; following,after,50
8902,after,position farther back; following,afterwards,50
8903,after,position farther back; following,next,50
8904,after,position farther back; following,subsequently,50
8905,after,position farther back; following,at the heels of,50
8906,after,position farther back; following,at the rear of,50
8907,after,position farther back; following,back of,50
8908,after,position farther back; following,bringing up the rear,50
8909,after,position farther back; following,eating the dust,50
8910,after,position farther back; following,in the background,50
8911,after,position farther back; following,in the wake,50
8912,after,position farther back; following,later than,50
8913,after,position farther back; following,off the pace,50
8914,after,further; outside limits,above,10
8915,after,further; outside limits,after,10
8916,after,further; outside limits,ahead,10
8917,after,further; outside limits,before,10
8918,after,further; outside limits,behind,10
8919,after,further; outside limits,besides,10
8920,after,further; outside limits,farther,10
8921,after,further; outside limits,moreover,10
8922,after,further; outside limits,outside,10
8923,after,further; outside limits,over,10
8924,after,further; outside limits,past,10
8925,after,further; outside limits,remote,10
8926,after,further; outside limits,without,10
8927,after,further; outside limits,yonder,10
8928,after,further; outside limits,apart from,10
8929,after,further; outside limits,as well as,10
8930,after,further; outside limits,at a distance,10
8931,after,further; outside limits,away from,10
8932,after,further; outside limits,beyond the bounds,10
8933,after,further; outside limits,clear of,10
8934,after,further; outside limits,free of,10
8935,after,further; outside limits,good way off,10
8936,after,further; outside limits,hyper,10
8937,after,further; outside limits,in addition to,10
8938,after,further; outside limits,in advance of,10
8939,after,further; outside limits,long way off,10
8940,after,further; outside limits,more remote,10
8941,after,further; outside limits,on the far side,10
8942,after,further; outside limits,on the other side,10
8943,after,further; outside limits,out of range,10
8944,after,further; outside limits,out of reach,10
8945,after,further; outside limits,over and above,10
8946,after,further; outside limits,over there,10
8947,after,further; outside limits,superior to,10
8948,after,in sequence,ensuing,100
8949,after,in sequence,successive,100
8950,after,in sequence,after,100
8951,after,in sequence,chronological,100
8952,after,in sequence,connected,100
8953,after,in sequence,constant,100
8954,after,in sequence,continuing,100
8955,after,in sequence,continuous,100
8956,after,in sequence,following,100
8957,after,in sequence,in turn,100
8958,after,in sequence,increasing,100
8959,after,in sequence,later,100
8960,after,in sequence,logical,100
8961,after,in sequence,progressive,100
8962,after,in sequence,running,100
8963,after,in sequence,sequential,100
8964,after,in sequence,serial,100
8965,after,in sequence,understandable,100
8966,after,in sequence,uninterrupted,100
8967,after,in sequence,sequent,100
8968,after,in sequence,successional,100
8969,after,in sequence,going on,100
8970,after,in sequence,in order,100
8971,after,in sequence,numerical,100
8972,after,in sequence,one after another,100
8973,after,in sequence,serialized,100
8974,after,in sequence,seriate,100
8975,after,in sequence,seriatim,100
8976,after,in sequence,succedent,100
8977,after,in sequence,succeeding,100
8978,again,new or repeated,anew,100
8979,again,new or repeated,again,100
8980,again,new or repeated,lately,100
8981,again,new or repeated,newly,100
8982,again,new or repeated,over,100
8983,again,new or repeated,recently,100
8984,again,new or repeated,once more,100
8985,again,new or repeated,de novo,100
8986,again,new or repeated,of late,100
8987,again,new or repeated,once again,100
8988,again,new or repeated,over again,100
8989,again,in addition to,again,100
8990,again,in addition to,likewise,100
8991,again,in addition to,too,100
8992,again,in addition to,further,100
8993,again,in addition to,still,100
8994,again,in addition to,more,100
8995,again,in addition to,besides,100
8996,again,in addition to,additionally,100
8997,again,in addition to,along,100
8998,again,in addition to,and,100
8999,again,in addition to,furthermore,100
9000,again,in addition to,including,100
9001,again,in addition to,moreover,100
9002,again,in addition to,plus,100
9003,again,in addition to,along with,100
9004,again,in addition to,as well,100
9005,again,in addition to,as well as,100
9006,again,in addition to,conjointly,100
9007,again,in addition to,in conjunction with,100
9008,again,in addition to,in like manner,100
9009,again,in addition to,more than that,100
9010,again,in addition to,on top of,100
9011,again,in addition to,over and above,100
9012,again,in addition to,to boot,100
9013,again,in addition to,together with,100
9014,again,in addition to,withal,100
9015,again,later,afterward,10
9016,again,later,again,10
9017,again,later,directly,10
9018,again,later,immediately,10
9019,again,later,presently,10
9020,again,later,shortly,10
9021,again,later,soon,10
9022,again,later,then,10
9023,again,later,ere long,10
9024,again,later,tomorrow,10
9025,again,additionally,also,100
9026,again,additionally,yet,100
9027,again,additionally,farther,100
9028,again,additionally,then,100
9029,again,additionally,again,100
9030,again,additionally,besides,100
9031,again,additionally,beyond,100
9032,again,additionally,distant,100
9033,again,additionally,moreover,100
9034,again,additionally,yonder,100
9035,again,additionally,as well as,100
9036,again,additionally,in addition,100
9037,again,additionally,on top of,100
9038,again,additionally,over and above,100
9039,again,additionally,to boot,100
9040,again,additionally,what's more,100
9041,again,at times,sporadically,100
9042,again,at times,occasionally,100
9043,again,at times,periodically,100
9044,again,at times,again,100
9045,again,at times,betimes,100
9046,again,at times,from time to time,100
9047,again,at times,once in a while,100
9048,again,at times,sometimes,100
9049,again,at times,every so often,100
9050,again,at times,now and again,100
9051,again,at times,on occasion,100
9052,again,happening after,again,100
9053,again,happening after,subsequently,100
9054,again,happening after,next,100
9055,again,happening after,afterward,100
9056,again,happening after,thereafter,100
9057,again,happening after,after,100
9058,again,happening after,behind,100
9059,again,happening after,latterly,100
9060,again,happening after,at another time,100
9061,again,happening after,by and by,100
9062,again,happening after,come Sunday,100
9063,again,happening after,down the line,100
9064,again,happening after,down the road,100
9065,again,happening after,in a while,100
9066,again,happening after,in time,100
9067,again,happening after,infra,100
9068,again,happening after,later on,100
9069,again,happening after,more recent,100
9070,again,happening after,succeeding,100
9071,against,in respect of,about,10
9072,against,in respect of,against,10
9073,against,in respect of,concerning,10
9074,against,in respect of,regarding,10
9075,against,in respect of,respecting,10
9076,against,in respect of,touching,10
9077,against,in respect of,toward,10
9078,against,in respect of,as for,10
9079,against,in respect of,as regards,10
9080,against,in respect of,as to,10
9081,against,in respect of,on the subject of,10
9082,against,in respect of,with reference to,10
9083,against,in respect of,with respect to,10
9084,against,antagonistic,conflicting,100
9085,against,antagonistic,antithetical,100
9086,against,antagonistic,incompatible,100
9087,against,antagonistic,contrary,100
9088,against,antagonistic,inconsistent,100
9089,against,antagonistic,counter,100
9090,against,antagonistic,reverse,100
9091,against,antagonistic,opposite,100
9092,against,antagonistic,converse,100
9093,against,antagonistic,antipodal,100
9094,against,antagonistic,con,100
9095,against,antagonistic,adverse,100
9096,against,antagonistic,against,100
9097,against,antagonistic,counteractive,100
9098,against,antagonistic,diametric,100
9099,against,antagonistic,discrepant,100
9100,against,antagonistic,incongruous,100
9101,against,antagonistic,irreconcilable,100
9102,against,antagonistic,opposing,100
9103,against,antagonistic,ornery,100
9104,against,antagonistic,polar,100
9105,against,antagonistic,repugnant,100
9106,against,antagonistic,antipodean,100
9107,against,antagonistic,paradoxical,100
9108,against,antagonistic,anti,100
9109,against,antagonistic,agin,100
9110,against,antagonistic,antithetic,100
9111,against,antagonistic,negating,100
9112,against,antagonistic,no go,100
9113,against,antagonistic,nullifying,100
9114,against,"opposite, opposing",antithetical,100
9115,against,"opposite, opposing",conflicting,100
9116,against,"opposite, opposing",antipodal,100
9117,against,"opposite, opposing",reverse,100
9118,against,"opposite, opposing",contrasting,100
9119,against,"opposite, opposing",obverse,100
9120,against,"opposite, opposing",converse,100
9121,against,"opposite, opposing",contrary,100
9122,against,"opposite, opposing",opposed,100
9123,against,"opposite, opposing",contradictory,100
9124,against,"opposite, opposing",adverse,100
9125,against,"opposite, opposing",against,100
9126,against,"opposite, opposing",antagonistic,100
9127,against,"opposite, opposing",diametric,100
9128,against,"opposite, opposing",polar,100
9129,against,"opposite, opposing",antipodean,100
9130,against,"opposite, opposing",anti,100
9131,against,"opposite, opposing",impeding,100
9132,against,"opposite, opposing",hindering,100
9133,against,"opposite, opposing",obstructive,100
9134,against,"contrary, reverse",opposite,50
9135,against,"contrary, reverse",against,50
9136,against,"contrary, reverse",versus,50
9137,against,"contrary, reverse",at variance with,50
9138,against,"contrary, reverse",contrarily,50
9139,against,"contrary, reverse",contrariwise,50
9140,against,"contrary, reverse",conversely,50
9141,against,"contrary, reverse",in defiance of,50
9142,against,"in spite of, regardless of",against,10
9143,against,"in spite of, regardless of",although,10
9144,against,"in spite of, regardless of",notwithstanding,10
9145,against,"in spite of, regardless of",even though,10
9146,against,"in spite of, regardless of",even with,10
9147,against,"in spite of, regardless of",in contempt of,10
9148,against,"in spite of, regardless of",in defiance of,10
9149,against,"in spite of, regardless of",in the face of,10
9150,against,"in spite of, regardless of",undeterred by,10
9151,against,"outside of, separating",against,10
9152,against,"outside of, separating",in distinction to,10
9153,against,"outside of, separating",out of possession of,10
9154,against,"outside of, separating",taken away,10
9155,age,oldness,age,50
9156,age,oldness,old age,50
9157,age,oldness,elderliness,50
9158,age,oldness,hoariness,50
9159,age,oldness,archaicism,50
9160,age,oldness,ancientness,50
9161,age,oldness,venerableness,50
9162,age,oldness,archaism,50
9163,age,oldness,antiqueness,50
9164,age,feebleness,age,10
9165,age,feebleness,lapse,10
9166,age,feebleness,senility,10
9167,age,"era, phase",revolution,100
9168,age,"era, phase",series,100
9169,age,"era, phase",period,100
9170,age,"era, phase",course,100
9171,age,"era, phase",rhythm,100
9172,age,"era, phase",round,100
9173,age,"era, phase",wheel,100
9174,age,"era, phase",alternation,100
9175,age,"era, phase",run,100
9176,age,"era, phase",chain,100
9177,age,"era, phase",sequence,100
9178,age,"era, phase",ring,100
9179,age,"era, phase",sequel,100
9180,age,"era, phase",orbit,100
9181,age,"era, phase",age,100
9182,age,"era, phase",circuit,100
9183,age,"era, phase",succession,100
9184,age,"era, phase",rotation,100
9185,age,"era, phase",circle,100
9186,age,"era, phase",loop,100
9187,age,"era, phase",eon,100
9188,age,"era, phase",periodicity,100
9189,age,"era, phase",aeon,100
9190,age,"era, phase",isochronism,100
9191,age,"era, phase",revolutions,100
9192,age,"era, phase",series,100
9193,age,"era, phase",periods,100
9194,age,"era, phase",courses,100
9195,age,"era, phase",rhythms,100
9196,age,"era, phase",rounds,100
9197,age,"era, phase",wheels,100
9198,age,"era, phase",alternations,100
9199,age,"era, phase",runs,100
9200,age,"era, phase",chains,100
9201,age,"era, phase",sequences,100
9202,age,"era, phase",rings,100
9203,age,"era, phase",sequels,100
9204,age,"era, phase",orbits,100
9205,age,"era, phase",ages,100
9206,age,"era, phase",circuits,100
9207,age,"era, phase",successions,100
9208,age,"era, phase",rotations,100
9209,age,"era, phase",circles,100
9210,age,"era, phase",loops,100
9211,age,"era, phase",eons,100
9212,age,"era, phase",periodicities,100
9213,age,"era, phase",aeons,100
9214,age,"era, phase",isochronisms,100
9215,age,point in time; particular day or time,term,100
9216,age,point in time; particular day or time,age,100
9217,age,point in time; particular day or time,time,100
9218,age,point in time; particular day or time,period,100
9219,age,point in time; particular day or time,moment,100
9220,age,point in time; particular day or time,day,100
9221,age,point in time; particular day or time,stage,100
9222,age,point in time; particular day or time,span,100
9223,age,point in time; particular day or time,generation,100
9224,age,point in time; particular day or time,spell,100
9225,age,point in time; particular day or time,while,100
9226,age,point in time; particular day or time,reign,100
9227,age,point in time; particular day or time,juncture,100
9228,age,point in time; particular day or time,course,100
9229,age,point in time; particular day or time,epoch,100
9230,age,point in time; particular day or time,era,100
9231,age,point in time; particular day or time,duration,100
9232,age,point in time; particular day or time,quarter,100
9233,age,point in time; particular day or time,hour,100
9234,age,point in time; particular day or time,year,100
9235,age,point in time; particular day or time,century,100
9236,age,era,term,100
9237,age,era,period,100
9238,age,era,time,100
9239,age,era,prime,100
9240,age,era,zenith,100
9241,age,era,generation,100
9242,age,era,age,100
9243,age,era,years,100
9244,age,era,epoch,100
9245,age,era,height,100
9246,age,era,ascendancy,100
9247,age,era,heyday,100
9248,age,era,cycle,100
9249,agency,management of an organization or effort,control,100
9250,agency,management of an organization or effort,government,100
9251,agency,management of an organization or effort,agency,100
9252,agency,management of an organization or effort,legislation,100
9253,agency,management of an organization or effort,rule,100
9254,agency,management of an organization or effort,authority,100
9255,agency,management of an organization or effort,policy,100
9256,agency,management of an organization or effort,organization,100
9257,agency,management of an organization or effort,jurisdiction,100
9258,agency,management of an organization or effort,dispensation,100
9259,agency,management of an organization or effort,strategy,100
9260,agency,management of an organization or effort,guidance,100
9261,agency,management of an organization or effort,regulation,100
9262,agency,management of an organization or effort,surveillance,100
9263,agency,management of an organization or effort,application,100
9264,agency,management of an organization or effort,charge,100
9265,agency,management of an organization or effort,conduct,100
9266,agency,management of an organization or effort,performance,100
9267,agency,management of an organization or effort,oversight,100
9268,agency,management of an organization or effort,enforcement,100
9269,agency,management of an organization or effort,direction,100
9270,agency,management of an organization or effort,power,100
9271,agency,management of an organization or effort,governing,100
9272,agency,management of an organization or effort,running,100
9273,agency,management of an organization or effort,disposition,100
9274,agency,management of an organization or effort,execution,100
9275,agency,management of an organization or effort,provision,100
9276,agency,management of an organization or effort,handling,100
9277,agency,management of an organization or effort,supervision,100
9278,agency,management of an organization or effort,superintendence,100
9279,agency,management of an organization or effort,command,100
9280,agency,management of an organization or effort,distribution,100
9281,agency,management of an organization or effort,order,100
9282,agency,management of an organization or effort,conducting,100
9283,agency,management of an organization or effort,administering,100
9284,agency,management of an organization or effort,directing,100
9285,agency,management of an organization or effort,overseeing,100
9286,agency,branch of an organization,division,100
9287,agency,branch of an organization,office,100
9288,agency,branch of an organization,agency,100
9289,agency,branch of an organization,authority,100
9290,agency,branch of an organization,commission,100
9291,agency,branch of an organization,board,100
9292,agency,branch of an organization,committee,100
9293,agency,branch of an organization,department,100
9294,agency,branch of an organization,shop,100
9295,agency,branch of an organization,setup,100
9296,agency,branch of an organization,store,100
9297,agency,branch of an organization,service,100
9298,agency,branch of an organization,front office,100
9299,agency,branch of an organization,salt mines,100
9300,agency,"agent, originator",origin,100
9301,agency,"agent, originator",motivation,100
9302,agency,"agent, originator",matter,100
9303,agency,"agent, originator",explanation,100
9304,agency,"agent, originator",element,100
9305,agency,"agent, originator",motive,100
9306,agency,"agent, originator",source,100
9307,agency,"agent, originator",principle,100
9308,agency,"agent, originator",root,100
9309,agency,"agent, originator",purpose,100
9310,agency,"agent, originator",producer,100
9311,agency,"agent, originator",creator,100
9312,agency,"agent, originator",spring,100
9313,agency,"agent, originator",ground,100
9314,agency,"agent, originator",instigation,100
9315,agency,"agent, originator",end,100
9316,agency,"agent, originator",author,100
9317,agency,"agent, originator",agency,100
9318,agency,"agent, originator",stimulation,100
9319,agency,"agent, originator",doer,100
9320,agency,"agent, originator",genesis,100
9321,agency,"agent, originator",inducement,100
9322,agency,"agent, originator",foundation,100
9323,agency,"agent, originator",object,100
9324,agency,"agent, originator",incitement,100
9325,agency,"agent, originator",consideration,100
9326,agency,"agent, originator",beginning,100
9327,agency,"agent, originator",antecedent,100
9328,agency,"agent, originator",account,100
9329,agency,"agent, originator",basis,100
9330,agency,"agent, originator",aim,100
9331,agency,"agent, originator",leaven,100
9332,agency,"agent, originator",occasion,100
9333,agency,"agent, originator",maker,100
9334,agency,"agent, originator",grounds,100
9335,agency,"agent, originator",prime mover,100
9336,agency,"agent, originator",causation,100
9337,agency,"agent, originator",determinant,100
9338,agency,"agent, originator",mainspring,100
9339,agency,"agent, originator",origins,100
9340,agency,"agent, originator",motivations,100
9341,agency,"agent, originator",matters,100
9342,agency,"agent, originator",explanations,100
9343,agency,"agent, originator",elements,100
9344,agency,"agent, originator",motives,100
9345,agency,"agent, originator",sources,100
9346,agency,"agent, originator",principles,100
9347,agency,"agent, originator",roots,100
9348,agency,"agent, originator",purposes,100
9349,agency,"agent, originator",producers,100
9350,agency,"agent, originator",creators,100
9351,agency,"agent, originator",springs,100
9352,agency,"agent, originator",grounds,100
9353,agency,"agent, originator",instigations,100
9354,agency,"agent, originator",ends,100
9355,agency,"agent, originator",authors,100
9356,agency,"agent, originator",agencies,100
9357,agency,"agent, originator",stimulations,100
9358,agency,"agent, originator",doers,100
9359,agency,"agent, originator",geneses,100
9360,agency,"agent, originator",inducements,100
9361,agency,"agent, originator",foundations,100
9362,agency,"agent, originator",objects,100
9363,agency,"agent, originator",incitements,100
9364,agency,"agent, originator",considerations,100
9365,agency,"agent, originator",beginnings,100
9366,agency,"agent, originator",antecedents,100
9367,agency,"agent, originator",accounts,100
9368,agency,"agent, originator",bases,100
9369,agency,"agent, originator",aims,100
9370,agency,"agent, originator",leaven,100
9371,agency,"agent, originator",occasions,100
9372,agency,"agent, originator",makers,100
9373,agency,"agent, originator",grounds,100
9374,agency,"agent, originator",prime movers,100
9375,agency,"agent, originator",causations,100
9376,agency,"agent, originator",determinants,100
9377,agency,"agent, originator",mainsprings,100
9378,agency,means,medium,100
9379,agency,means,route,100
9380,agency,means,agency,100
9381,agency,means,instrument,100
9382,agency,means,vehicle,100
9383,agency,means,avenue,100
9384,agency,means,instrumentation,100
9385,agency,means,organ,100
9386,agency,means,ministry,100
9387,agency,means,agent,100
9388,agency,means,course,100
9389,agency,means,way,100
